Season,Player,team,Minutes,Pos,Offensive Archetype,WAR,LEBRON,O-LEBRON,D-LEBRON,year,Defensive Role,NBA ID,bref_id,Games,Age
2020-21,buddy hield,SAC,2432.91666666667,SG,Off Screen Shooter,3.9341569025323033,0.1168741661182154,0.8462463991822691,-0.7293722330640537,2021,Chaser,1627741.0,hieldbu01,71.0,28.0
2020-21,cj elleby,POR,192.383333333333,SF,Movement Shooter,0.0056964297628355,-2.360723515692404,-1.4917449754514296,-0.8689785402409745,2021,Point of Attack,1629604.0,,30.0,20.0
2020-21,cj mccollum,POR,1599.58333333333,SG,Shot Creator,4.999253164331692,2.4742557915035093,3.1512288361896736,-0.6769730446861644,2021,Chaser,203468.0,mccolcj01,47.0,29.0
2020-21,caleb martin,CHO,818.466666666667,SF,Movement Shooter,0.3596826381175024,-1.7151340615692885,-1.091848604183513,-0.6232854573857755,2021,Point of Attack,1628997.0,martica02,53.0,25.0
2020-21,cam reddish,ATL,750.3,SF,Movement Shooter,0.6794037490852166,-0.9874538298436368,-1.0996863734380231,0.1122325435943865,2021,Wing Stopper,1629629.0,,26.0,21.0
2020-21,cam reynolds,2TM,40.4833333333333,SF,Low Minute,0.0474777515870604,-0.5721323346231806,-0.3411410051311552,-0.2309913294920253,2021,Helper,1629244.0,,5.0,25.0
2020-21,cameron johnson,PHO,1437.4,PF,Stationary Shooter,3.1390338024530577,0.9967963850972844,0.4118265406668205,0.5849698444304638,2021,Helper,1629661.0,johnsca02,60.0,24.0
2020-21,cameron oliver,HOU,87.3833333333333,SF,Low Minute,0.0970480972200116,-0.6686573955934665,-0.487898337406392,-0.1807590581870744,2021,Mobile Big,1628419.0,,4.0,24.0
2020-21,cameron payne,PHO,1079.5,PG,Primary Ball Handler,2.2347083091218685,0.819978650037426,1.0129818093534753,-0.1930031593160491,2021,Point of Attack,1626166.0,payneca01,60.0,26.0
2020-21,caris levert,2TM,1485.36666666667,SG,Shot Creator,0.8673492327176513,-1.488958827538098,0.0238501010532094,-1.5128089285913078,2021,Chaser,1627747.0,leverca01,47.0,26.0
2020-21,carmelo anthony,POR,1690.01666666667,PF,Shot Creator,1.1709288919024687,-1.3188245981123268,0.6455456364811455,-1.964370234593472,2021,Low Activity,2546.0,,69.0,36.0
2020-21,carsen edwards,BOS,275.583333333333,SG,Stationary Shooter,0.1977581005384869,-1.2802106598153566,-0.3821027319032184,-0.8981079279121381,2021,Chaser,1629035.0,,31.0,22.0
2020-21,cassius stanley,IND,93.2833333333333,SG,Low Minute,0.067011777374424,-1.279009489320851,-0.5476878489331044,-0.7313216403877469,2021,Chaser,1630199.0,,24.0,21.0
2020-21,cassius winston,WAS,98.1833333333333,PG,Low Minute,0.0957147714046736,-0.8795855060468025,-0.5861675272522336,-0.2934179787945687,2021,Point of Attack,1630216.0,,22.0,22.0
2020-21,cedi osman,CLE,1510.51666666667,SF,Movement Shooter,0.4303627857232978,-1.9578296736040688,-0.6527175598071094,-1.3051121137969592,2021,Chaser,1626224.0,,59.0,25.0
2020-21,chandler hutchison,2TM,345.75,SF,Athletic Finisher,0.1696079958733233,-1.6350755444263656,-1.9064800190031683,0.271404474576803,2021,Chaser,1628990.0,,25.0,24.0
2020-21,charlie brown jr.,OKC,151.8,SG,Movement Shooter,0.1264016240673582,-1.100823475097437,-1.1208358111536303,0.0200123360561933,2021,Chaser,1629718.0,,9.0,23.0
2020-21,chasson randle,ORL,837.05,PG,Primary Ball Handler,-0.7259285680851931,-3.802960240292249,-2.5453371417704886,-1.257623098521761,2021,Point of Attack,1626184.0,,41.0,27.0
2020-21,chimezie metu,SAC,488.016666666667,C,Roll + Cut Big,0.2854909685512405,-1.4872810809983612,-1.7174322374314646,0.2301511564331036,2021,Helper,1629002.0,,36.0,23.0
2020-21,chris boucher,TOR,1452.73333333333,C,Stretch Big,3.532830386630087,1.3834045460384805,0.9688212361502492,0.414583309888231,2021,Helper,1628449.0,bouchch01,60.0,28.0
2020-21,chris chiozza,BRK,232.4,PG,Movement Shooter,0.4803906888408804,0.81524257271556,0.7454841512758305,0.0697584214397295,2021,Point of Attack,1629185.0,,22.0,25.0
2020-21,chris paul,PHO,2199.43333333333,PG,Shot Creator,8.38608137004062,3.578125697496012,2.228583432483046,1.3495422650129667,2021,Chaser,101108.0,paulch01,70.0,35.0
2020-21,chris silva,2TM,92.3333333333333,PF,Low Minute,0.0914980771853486,-0.8545598854202696,-0.9798062382962066,0.125246352875937,2021,Helper,1629735.0,,15.0,24.0
2020-21,christian wood,HOU,1325.95,C,Shot Creator,2.5886988568222957,0.636985791384184,0.5362437122629768,0.1007420791212071,2021,Mobile Big,1626174.0,,41.0,25.0
2020-21,chuma okeke,ORL,1132.56666666667,PF,Movement Shooter,0.348046468554826,-1.9226070835165243,-1.7697899193472386,-0.1528171641692858,2021,Helper,1629643.0,,45.0,22.0
2020-21,clint capela,ATL,1898.46666666667,C,Roll + Cut Big,6.831158405716503,3.2305135566014767,0.5906064867642434,2.639907069837233,2021,Anchor Big,203991.0,capelca01,63.0,26.0
2020-21,coby white,CHI,2155.85,PG,Primary Ball Handler,1.00680621785225,-1.6719510223313836,-0.7877263287307925,-0.8842246936005907,2021,Point of Attack,1629632.0,whiteco01,69.0,20.0
2020-21,cody martin,CHO,849.083333333333,SF,Stationary Shooter,1.0450758017141764,-0.4820335000384758,-1.122882007414877,0.6408485073764013,2021,Point of Attack,1628998.0,martico01,52.0,25.0
2020-21,cody zeller,CHO,1005.41666666667,C,Roll + Cut Big,1.8728182290711024,0.4978973426608085,-0.0137859303890231,0.5116832730498315,2021,Helper,203469.0,,48.0,28.0
2020-21,cole anthony,ORL,1272.86666666667,PG,Primary Ball Handler,0.2415693901042684,-2.107642983530115,-1.510236164146045,-0.5974068193840705,2021,Point of Attack,1630175.0,anthoco01,47.0,20.0
2020-21,collin sexton,CLE,2115.21666666667,SG,Slasher,1.61780007870568,-1.206540641000211,0.7808809129160593,-1.9874215539162703,2021,Chaser,1629012.0,sextoco01,60.0,22.0
2020-21,cory joseph,2TM,1446.11666666667,PG,Primary Ball Handler,1.1949364655047563,-1.1107577222502378,-0.865391881116597,-0.2453658411336406,2021,Point of Attack,202709.0,,63.0,29.0
2020-21,cristiano felicio,CHI,83.55,C,Low Minute,0.1363695477424925,0.1403427355432497,-0.4602888795665458,0.6006316151097956,2021,Anchor Big,1626245.0,,18.0,28.0
2020-21,d'angelo russell,MIN,1196.26666666667,PG,Primary Ball Handler,1.1760988347830394,-0.8667064136551348,1.362523052617178,-2.229229466272313,2021,Chaser,1626156.0,russeda01,42.0,24.0
2020-21,d.j. augustin,2TM,1128.91666666667,PG,Primary Ball Handler,1.0945707611397182,-0.8877976527319402,0.5151649964216732,-1.4029626491536134,2021,Point of Attack,201571.0,,57.0,33.0
2020-21,d.j. wilson,2TM,432.6,PF,Movement Shooter,0.4442524065695386,-0.7986318259135303,-1.135802668957492,0.337170843043962,2021,Mobile Big,1628391.0,,35.0,24.0
2020-21,daquan jeffries,2TM,492.783333333333,SG,Movement Shooter,0.433860990253037,-1.0264857638735765,-1.135984038185765,0.1094982743121893,2021,Helper,1629610.0,jeffrda01,31.0,23.0
2020-21,dakota mathias,PHI,123.45,SG,Movement Shooter,0.0662535313941018,-1.5628571351769662,-0.3032795980392087,-1.2595775371377576,2021,Chaser,1629751.0,,8.0,25.0
2020-21,damian jones,3TM,545.683333333333,C,Roll + Cut Big,0.4115075250524115,-1.2232610253016265,-1.8849238966701576,0.6616628713685311,2021,Anchor Big,1627745.0,,39.0,25.0
2020-21,damian lillard,POR,2397.83333333333,PG,Shot Creator,9.315989827904422,3.696018344887567,5.617459768496,-1.9214414236084325,2021,Chaser,203081.0,,67.0,30.0
2020-21,damion lee,GSW,1078.9,SG,Off Screen Shooter,0.8404989560189198,-1.1844151042433615,-1.0956849597899991,-0.0887301444533621,2021,Helper,1627814.0,,57.0,28.0
2020-21,damyean dotson,CLE,907.2,SG,Secondary Ball Handler,-0.3473167116877251,-3.018039644918719,-1.3731069031897996,-1.6449327417289192,2021,Chaser,1628422.0,,46.0,26.0
2020-21,daniel gafford,2TM,791.366666666667,C,Roll + Cut Big,2.058098915208127,1.6474602076633118,-0.1203051703784143,1.7677653780417262,2021,Anchor Big,1629655.0,gaffoda01,54.0,22.0
2020-21,daniel oturu,LAC,160.866666666667,C,Post Scorer,0.1466311333958527,-0.9781211804737856,-0.8258095329171654,-0.1523116475566199,2021,Helper,1630187.0,,30.0,21.0
2020-21,daniel theis,2TM,1600.61666666667,C,Stretch Big,2.5859792553964533,0.1146426318428276,-0.7973474394505585,0.911990071293386,2021,Anchor Big,1628464.0,,65.0,28.0
2020-21,danilo gallinari,ATL,1221.93333333333,PF,Shot Creator,1.6292782382836863,-0.3229780646767418,0.6212594026726094,-0.9442374673493512,2021,Helper,201568.0,,51.0,32.0
2020-21,danny green,PHI,1934.36666666667,SF,Movement Shooter,2.910904198052878,-0.0570989511322162,-0.3495653778555007,0.292466426723284,2021,Chaser,201980.0,,69.0,33.0
2020-21,danté exum,CLE,116.15,SG,Primary Ball Handler,0.1836637497297989,0.061386985386241,-0.7853443395213946,0.8467313249076355,2021,Point of Attack,203957.0,,6.0,25.0
2020-21,danuel house jr.,HOU,932.35,SF,Movement Shooter,-0.1455495455724743,-2.655617850040863,-2.0714651772986667,-0.5841526727421965,2021,Helper,1627863.0,,36.0,27.0
2020-21,dario šarić,PHO,870.533333333333,C,Versatile Big,1.5358814981428444,0.3451987966545369,0.0267178138271261,0.3184809828274104,2021,Anchor Big,203967.0,saricda01,50.0,26.0
2020-21,darius bazley,OKC,1714.25,PF,Secondary Ball Handler,-0.1067332909893171,-2.5063956936554304,-2.2845052713309943,-0.2218904223244357,2021,Helper,1629647.0,,55.0,20.0
2020-21,darius garland,CLE,1789.91666666667,PG,Primary Ball Handler,1.308678121156309,-1.259088833685737,-0.2536948275299802,-1.005394006155757,2021,Point of Attack,1629636.0,garlada01,54.0,21.0
2020-21,darius miller,OKC,196.816666666667,SF,Movement Shooter,0.2996567743879473,-0.029687242296688,-0.7583176732479604,0.7286304309512719,2021,Chaser,203121.0,,17.0,30.0
2020-21,david nwaba,HOU,678.583333333333,SF,Athletic Finisher,0.7787740497907669,-0.6111369440790098,-0.8088338208764266,0.1976968767974168,2021,Chaser,1628021.0,,30.0,28.0
2020-21,davis bertans,WAS,1463.73333333333,PF,Off Screen Shooter,2.246145502290655,-0.0110609843194088,0.7020224343678991,-0.7130834186873085,2021,Helper,202722.0,,57.0,28.0
2020-21,de'aaron fox,SAC,2036.15,PG,Shot Creator,4.586399395600979,1.1036860674331637,2.170528215042567,-1.0668421476094034,2021,Point of Attack,1628368.0,foxde01,58.0,23.0
2020-21,de'andre hunter,ATL,677.85,SF,Stationary Shooter,1.0300305804332666,-0.0342791435924518,-0.1238561432273317,0.0895769996348794,2021,Wing Stopper,1629631.0,huntede01,23.0,23.0
2020-21,de'anthony melton,MEM,1045.21666666667,PG,Secondary Ball Handler,2.149742479820937,0.7991692528161056,0.2336356870493325,0.5655335657667732,2021,Chaser,1629001.0,meltode01,52.0,22.0
2020-21,deandre jordan,BRK,1246.2,C,Roll + Cut Big,1.9608671354707032,0.0493156718910179,-0.9442366613864585,0.9935523332774762,2021,Anchor Big,201599.0,jordade01,57.0,32.0
2020-21,deandre' bembry,TOR,971.85,SF,Athletic Finisher,0.6881543874316628,-1.2950492103785258,-1.902666646818101,0.6076174364395752,2021,Point of Attack,1627761.0,,51.0,26.0
2020-21,demar derozan,SAS,2056.45,PF,Shot Creator,4.894846702778403,1.3028424987696392,2.3313549455010003,-1.0285124467313609,2021,Low Activity,201942.0,derozde01,61.0,31.0
2020-21,demarcus cousins,2TM,712.9,C,Versatile Big,1.6405185746902466,1.1795682777558,-0.6201082870852191,1.7996765648410191,2021,Anchor Big,202326.0,,41.0,30.0
2020-21,dean wade,CLE,1212.05,PF,Movement Shooter,0.9348074523078868,-1.1965289062685196,-1.610614125708751,0.4140852194402316,2021,Wing Stopper,1629731.0,wadede01,63.0,24.0
2020-21,deandre ayton,PHO,2114.65,C,Post Scorer,4.792300707392382,1.1251072551357462,0.2416039158530429,0.8835033392827032,2021,Anchor Big,1629028.0,aytonde01,69.0,22.0
2020-21,deividas sirvydis,DET,133.116666666667,SG,Movement Shooter,0.096785219170016,-1.26543462535053,-1.008070796199202,-0.2573638291513276,2021,Low Activity,1629686.0,,20.0,20.0
2020-21,dejounte murray,SAS,2139.41666666667,PG,Slasher,4.865184385463853,1.1373089720317744,-0.2799004734914895,1.417209445523264,2021,Point of Attack,1627749.0,murrade01,67.0,24.0
2020-21,delon wright,2TM,1747.98333333333,PG,Primary Ball Handler,3.8774737198273264,1.050383509558004,0.2361467240274801,0.8142367855305238,2021,Point of Attack,1626153.0,,63.0,28.0
2020-21,deni avdija,WAS,1256.86666666667,SF,Stationary Shooter,1.41925109322581,-0.6397811597428946,-2.179567824109504,1.539786664366609,2021,Wing Stopper,1630166.0,avdijde01,54.0,20.0
2020-21,dennis schröder,LAL,1956.25,SG,Slasher,2.0174884748277777,-0.7918433831254148,-0.5562887970229814,-0.2355545861024333,2021,Point of Attack,203471.0,schrode01,61.0,27.0
2020-21,dennis smith jr.,2TM,420.016666666667,PG,Primary Ball Handler,0.4104127963175139,-0.8760452190198021,-0.7809766297192172,-0.0950685893005849,2021,Point of Attack,1628372.0,,23.0,23.0
2020-21,denzel valentine,CHI,1035.75,SG,Movement Shooter,1.1997429160355535,-0.5945480691633444,-0.8595920555851199,0.2650439864217755,2021,Low Activity,1627756.0,,62.0,27.0
2020-21,derrick favors,UTA,1039.16666666667,C,Roll + Cut Big,1.977187138319344,0.5598785720328431,-0.8740291987016275,1.433907770734471,2021,Anchor Big,202324.0,,68.0,29.0
2020-21,derrick jones jr.,POR,1318.03333333333,SF,Stationary Shooter,0.619609042617962,-1.6671095903150288,-1.2917137643799212,-0.375395825935107,2021,Wing Stopper,1627884.0,jonesde02,58.0,23.0
2020-21,derrick rose,2TM,1278.88333333333,PG,Slasher,2.0034950213013647,0.0386497182418268,0.7634130423641815,-0.7247633241223549,2021,Point of Attack,201565.0,,50.0,32.0
2020-21,derrick white,SAS,1063.55,SG,Primary Ball Handler,2.3192059671470555,0.9918159397473524,0.681101842217177,0.3107140975301754,2021,Chaser,1628401.0,whitede01,36.0,26.0
2020-21,desmond bane,MEM,1518.88333333333,SG,Movement Shooter,1.2249429189898378,-1.1416508174875106,-0.8479220451157854,-0.2937287723717252,2021,Chaser,1630217.0,banede01,68.0,22.0
2020-21,devin booker,PHO,2270.13333333333,SG,Shot Creator,6.342320135211929,1.9505737402453065,2.990283375078267,-1.0397096348329606,2021,Chaser,1626164.0,bookede01,67.0,24.0
2020-21,devin cannady,ORL,74.35,PG,Low Minute,0.0802485183792694,-0.7172200271276274,-0.7153096525620699,-0.0019103745655574,2021,Chaser,1629962.0,,8.0,24.0
2020-21,devin vassell,SAS,1055.96666666667,SF,Stationary Shooter,0.9232792752606054,-1.0359567257828823,-1.5357918144535758,0.4998350886706936,2021,Chaser,1630170.0,vassede01,62.0,20.0
2020-21,devon dotson,CHI,50.2,PG,Low Minute,0.0825702355751328,0.1599316747157911,-0.0651255273999955,0.2250572021157864,2021,Point of Attack,1629653.0,,11.0,21.0
2020-21,devontae cacok,LAL,97.6333333333333,PF,Low Minute,0.1272080278725686,-0.3701985100873881,-0.3410602091609904,-0.0291383009263977,2021,Mobile Big,1629719.0,,20.0,24.0
2020-21,devonte' graham,CHO,1658.63333333333,PG,Primary Ball Handler,3.7353210455497607,1.1030030748311426,1.7236598596562145,-0.6206567848250719,2021,Chaser,1628984.0,,55.0,25.0
2020-21,dewayne dedmon,MIA,210.483333333333,C,Roll + Cut Big,0.3918668777060514,0.4963755748420168,-0.1675970210222221,0.6639725958642388,2021,Helper,203473.0,,16.0,31.0
2020-21,didi louzada,NOP,56.3333333333333,SF,Low Minute,0.0543330864679581,-0.8957026135306734,-0.7759491255229061,-0.1197534880077672,2021,Wing Stopper,1629712.0,,3.0,21.0
2020-21,dillon brooks,MEM,1996.65,SF,Secondary Ball Handler,2.4449194432426045,-0.4918363964428624,-0.5724484560708576,0.0806120596279951,2021,Wing Stopper,1628415.0,brookdi01,67.0,25.0
2020-21,domantas sabonis,IND,2231.5,PF,Post Scorer,4.935910062906984,1.040527919695829,0.1940725956807357,0.8464553240150933,2021,Helper,1627734.0,sabondo01,62.0,24.0
2020-21,donovan mitchell,UTA,1771.46666666667,PG,Primary Ball Handler,4.62938978778081,1.6672300177044677,3.734963953100629,-2.067733935396161,2021,Chaser,1628378.0,mitchdo01,53.0,24.0
2020-21,donta hall,ORL,179.2,PF,Athletic Finisher,0.2331944879007182,-0.3726918127064558,-1.1100045346820149,0.7373127219755586,2021,Anchor Big,1629743.0,,13.0,23.0
2020-21,donte divincenzo,MIL,1814.46666666667,SG,Movement Shooter,5.396899171050052,2.2352098984793067,0.8165056497352549,1.418704248744052,2021,Chaser,1628978.0,divindo01,66.0,24.0
2020-21,dorian finney-smith,DAL,1915.21666666667,PF,Stationary Shooter,3.827227086125234,0.7084082271271546,-0.2518053274952141,0.9602135546223688,2021,Wing Stopper,1627827.0,finnedo01,60.0,27.0
2020-21,doug mcdermott,IND,1619.15,PF,Off Screen Shooter,0.970370855671354,-1.4649172065527736,0.9472639882492832,-2.4121811948020566,2021,Low Activity,203926.0,mcderdo01,66.0,29.0
2020-21,draymond green,GSW,1981.81666666667,PF,Stretch Big,5.61908208854317,2.0158959228398747,-0.4631846033324466,2.479080526172321,2021,Helper,203110.0,greendr01,63.0,30.0
2020-21,drew eubanks,SAS,755.3,C,Roll + Cut Big,1.1835992635058867,0.0393648629381997,-1.0217113739737789,1.0610762369119784,2021,Anchor Big,1629234.0,eubandr01,54.0,23.0
2020-21,duncan robinson,MIA,2261.68333333333,SF,Off Screen Shooter,4.948758649254503,1.0034240687205307,-0.3288260884782698,1.3322501571988006,2021,Low Activity,1629130.0,robindu01,72.0,26.0
2020-21,dwayne bacon,ORL,1852.73333333333,SG,Secondary Ball Handler,-1.7769902430543674,-3.9537208101958017,-2.206534033396246,-1.747186776799555,2021,Chaser,1628407.0,,72.0,25.0
2020-21,dwight howard,PHI,1195.5,C,Roll + Cut Big,1.6273674945382812,-0.2797357925199838,-1.0514525101783772,0.7717167176583933,2021,Anchor Big,2730.0,,69.0,35.0
2020-21,dwight powell,DAL,965.6,C,Roll + Cut Big,1.7699516723136983,0.4517808361735441,-0.7189782797029417,1.1707591158764858,2021,Anchor Big,203939.0,poweldw01,58.0,29.0
2020-21,dylan windler,CLE,512.766666666667,SF,Movement Shooter,0.4518567604169277,-1.0252659178064314,-1.5590744955635647,0.5338085777571334,2021,Chaser,1629685.0,,31.0,24.0
2020-21,e'twaun moore,PHO,388.75,SG,Secondary Ball Handler,0.1274928758444332,-1.890150330344256,-1.3475990739321406,-0.5425512564121152,2021,Chaser,202734.0,,27.0,31.0
2020-21,ed davis,MIN,298.933333333333,C,Athletic Finisher,0.4616338633067336,0.0040363734109955,-1.7713304575228914,1.7753668309338868,2021,Anchor Big,202334.0,,23.0,31.0
2020-21,edmond sumner,IND,861.233333333333,SG,Stationary Shooter,-0.1129342680954665,-2.615856673794476,-1.7135098403777265,-0.9023468334167492,2021,Chaser,1628410.0,,53.0,25.0
2020-21,elfrid payton,NYK,1484.46666666667,PG,Slasher,-0.0987553324358543,-2.51316535825236,-0.8462418182176182,-1.666923540034741,2021,Point of Attack,203901.0,,63.0,26.0
2020-21,elijah bryant,MIL,31.5833333333333,SG,Low Minute,0.0353792580614078,-0.6537719689549016,-0.3041445051323167,-0.3496274638225849,2021,Chaser,1629091.0,,11.0,25.0
2020-21,elijah hughes,UTA,63.7,SF,Low Minute,0.0323909253545702,-1.6069822499834294,-0.3371600299042819,-1.2698222200791476,2021,Helper,1630190.0,,18.0,22.0
2020-21,enes freedom,POR,1757.61666666667,C,Post Scorer,4.271831930350002,1.3812462592167392,1.884670670394326,-0.5034244111775865,2021,Anchor Big,202683.0,,72.0,28.0
2020-21,eric bledsoe,NOP,2111.48333333333,SG,Primary Ball Handler,2.7460152595232383,-0.373923024804768,-0.1913117418696927,-0.1826112829350752,2021,Point of Attack,202339.0,,71.0,31.0
2020-21,eric gordon,HOU,788.716666666667,SG,Primary Ball Handler,0.915740375695651,-0.5903277914948026,0.7127518102289182,-1.3030796017237207,2021,Chaser,201569.0,gordoer01,27.0,32.0
2020-21,eric paschall,GSW,694.966666666667,PF,Shot Creator,0.3426938538472868,-1.6310703952564976,-0.8852635066782159,-0.7458068885782817,2021,Mobile Big,1629672.0,,40.0,24.0
2020-21,ersan ilyasova,UTA,147.55,PF,Movement Shooter,0.085886168908901,-1.4918474656741818,-0.8747564549161287,-0.6170910107580531,2021,Helper,101141.0,,17.0,33.0
2020-21,evan fournier,2TM,1259.0,SF,Off Screen Shooter,1.9344339594829512,-0.0080339192239664,0.2411711259363249,-0.2492050451602918,2021,Chaser,203095.0,,42.0,28.0
2020-21,facundo campazzo,DEN,1424.75,PG,Primary Ball Handler,2.0510248907353263,-0.1582876682560105,-0.3802333836038004,0.2219457153477897,2021,Point of Attack,1630267.0,,65.0,29.0
2020-21,frank jackson,DET,738.216666666667,PG,Off Screen Shooter,-0.0812268327153277,-2.582295618249654,-0.5626267742197865,-2.019668844029868,2021,Chaser,1628402.0,,40.0,22.0
2020-21,frank kaminsky,PHO,714.883333333333,C,Stretch Big,1.6063953846720294,1.095256299730384,0.543212321438534,0.5520439782918499,2021,Anchor Big,1626163.0,,47.0,27.0
